канал,канал[0],канал[1],канал[2],канал[3],канал[4],канал[5],канал[6],канал[7],канал[8],канал[9],канал[10],канал[11],канал[12],канал[13],канал[14],канал[15],канал[16],канал[17],канал[18],канал[19]
канал[0],1.0,0.8000061200061201,0.995944823944824,0.9952849312849312,0.9965534885534887,-0.012056988056988058,0.9917220797220797,0.9953170553170554,0.9966550686550688,0.9945285345285345,0.9944942864942865,0.9953677433677434,0.9973103893103893,0.9951362031362032,0.99003177003177,0.9954661914661915,-0.0512949632949633,0.9915513795513796,0.9919168999168999,-0.09683254883254884
канал[1],-0.12847760047760048,0.8000061200061201,1.0,0.78384645984646,0.784911568911569,0.7832968472968473,-0.1481959241959242,0.7540516900516901,0.7838254118254119,0.7831946911946913,0.7839348279348279,0.7825392865392866,0.7843048843048843,0.7816456576456576,0.7832555432555434,0.753969153969154,0.7851923691923692,-0.21711906111906112,0.7795184875184876,0.7841173001173002
канал[2],-0.09214937614937616,0.995944823944824,0.78384645984646,1.0,0.9974155694155694,0.9941222501222501,0.030990738990738995,0.9886744006744008,0.9973385533385536,0.9944418464418465,0.9967115287115288,0.9970569970569971,0.9970385290385293,0.9967419247419249,0.9971615891615894,0.9861000141000142,0.9975365055365055,-0.015172095172095175,0.9934709254709255,0.9940896820896823
канал[3],-0.09071351471351471,0.9952849312849312,0.784911568911569,0.9974155694155694,1.0,0.9935754575754577,0.037148629148629146,0.9878641358641358,0.9978324978324979,0.9941521421521422,0.9975017895017895,0.9968398328398329,0.9973215373215375,0.9962453762453762,0.9976991296991299,0.9847444687444687,0.9983310383310384,-0.012472836472836474,0.9938217818217818,0.9943365943365943
канал[4],-0.09607833607833607,0.9965534885534887,0.7832968472968473,0.9941222501222501,0.9935754575754577,1.0,-0.017807837807837807,0.9942569142569144,0.9937786297786299,0.9972273732273733,0.9933303693303692,0.9936614136614138,0.9934650094650094,0.996920256920257,0.9931201171201173,0.9941449661449662,0.993885537885538,-0.04880398880398881,0.9896589776589777,0.9900916380916381
канал[5],0.002873210873210873,-0.012056988056988058,-0.1481959241959242,0.030990738990738995,0.037148629148629146,-0.017807837807837807,1.0,-0.027738267738267746,0.034205950205950214,-0.011021699021699022,0.033788937788937795,0.03843473043473044,0.030375906375906377,0.005344073344073344,0.038598182598182595,-0.043156567156567155,0.035273375273375276,0.7012086172086173,0.012651864651864653,0.05832955032955033
канал[6],-0.08485765285765287,0.9917220797220797,0.7540516900516901,0.9886744006744008,0.9878641358641358,0.9942569142569144,-0.027738267738267746,1.0,0.9882215922215922,0.994962862962863,0.9876256596256596,0.9872495912495914,0.9884466644466645,0.9932536172536174,0.9872941712941714,0.9956850836850839,0.9882254562254563,-0.057290361290361295,0.9842783522783524,0.9836504036504038
канал[7],-0.09174105174105175,0.9953170553170554,0.7838254118254119,0.9973385533385536,0.9978324978324979,0.9937786297786299,0.034205950205950214,0.9882215922215922,1.0,0.9941424581424582,0.9977471777471779,0.9970413850413851,0.9972943572943573,0.9960318720318722,0.9977175617175619,0.9852544332544334,0.9983712743712744,-0.010274614274614274,0.9938551418551419,0.993867237867238
канал[8],-0.0923998043998044,0.9966550686550688,0.7831946911946913,0.9944418464418465,0.9941521421521422,0.9972273732273733,-0.011021699021699022,0.994962862962863,0.9941424581424582,1.0,0.9936356856356858,0.9935903015903017,0.9943119343119344,0.9971303291303292,0.9937997017997018,0.993838845838846,0.9942601302601304,-0.04702958302958304,0.9901981501981503,0.9905289545289546
канал[9],-0.09193007593007593,0.9945285345285345,0.7839348279348279,0.9967115287115288,0.9975017895017895,0.9933303693303692,0.033788937788937795,0.9876256596256596,0.9977471777471779,0.9936356856356858,1.0,0.9966329766329768,0.9971575811575812,0.9958000678000678,0.9974988134988136,0.9845847125847126,0.9976907176907178,-0.009514593514593514,0.9937256857256858,0.9934370134370135
канал[10],-0.08465136065136065,0.9944942864942865,0.7825392865392866,0.9970569970569971,0.9968398328398329,0.9936614136614138,0.03843473043473044,0.9872495912495914,0.9970413850413851,0.9935903015903017,0.9966329766329768,1.0,0.9968414288414289,0.9961275481275482,0.9965487365487367,0.9846254286254288,0.9970686850686851,-0.008302364302364303,0.9923565083565085,0.9937363897363897
канал[11],-0.08504370104370104,0.9953677433677434,0.7843048843048843,0.9970385290385293,0.9973215373215375,0.9934650094650094,0.030375906375906377,0.9884466644466645,0.9972943572943573,0.9943119343119344,0.9971575811575812,0.9968414288414289,1.0,0.9960781200781201,0.9974438894438894,0.9853043413043413,0.9976504096504099,-0.014248970248970249,0.9936952056952059,0.9933644613644614
