i,j,label_i,label_j,pearson,spearman,signed_diff,absdiff,signed_ratio,abs_ratio,mean_abs_strength,abs_dominance,sign_agreement,sign_relation
9,18,канал[9],канал[18],0.9918870966288453,0.9906844146844147,0.001202681944430628,0.001202681944430628,1.0012139909809863,1.0012139909809863,0.99128575565663,0.001202681944430628,1.0,знак совпадает
9,19,канал[9],канал[19],-0.1271442089102219,-0.12057188457188459,-0.006572324338337321,0.006572324338337321,1.0545095928596764,1.0545095928596764,0.12385804674105325,0.006572324338337321,1.0,знак совпадает
10,11,канал[10],канал[11],0.9966347149447098,0.9959426399426399,0.000692075002069914,0.000692075002069914,1.0006948944390108,1.0006948944390108,0.9962886774436748,0.000692075002069914,1.0,знак совпадает
10,12,канал[10],канал[12],0.9969971063652867,0.9964539244539246,0.0005431819113621561,0.0005431819113621561,1.0005451149300855,1.0005451149300855,0.9967255154096056,0.0005431819113621561,1.0,знак совпадает
10,13,канал[10],канал[13],0.9963775859854349,0.9955019275019275,0.0008756584835074577,0.0008756584835074577,1.0008796150557988,1.0008796150557988,0.9959397567436812,0.0008756584835074577,1.0,знак совпадает
10,14,канал[10],канал[14],0.9962949836164939,0.9957487797487797,0.0005462038677142012,0.0005462038677142012,1.0005485358142763,1.0005485358142763,0.9960218816826368,0.0005462038677142012,1.0,знак совпадает
10,15,канал[10],канал[15],0.9966131623597174,0.9958096198096198,0.0008035425500976245,0.0008035425500976245,1.0008069238678887,1.0008069238678887,0.9962113910846686,0.0008035425500976245,1.0,знак совпадает
10,16,канал[10],канал[16],0.9932301886257898,0.9922947442947444,0.0009354443310454208,0.0009354443310454208,1.0009427081383064,1.0009427081383064,0.9927624664602671,0.0009354443310454208,1.0,знак совпадает
10,17,канал[10],канал[17],0.9921081159274894,0.9909967269967271,0.001111388930762236,0.001111388930762236,1.001121485975166,1.001121485975166,0.9915524214621083,0.001111388930762236,1.0,знак совпадает
10,18,канал[10],канал[18],0.9930333829784777,0.99185587985588,0.0011775031225976784,0.0011775031225976784,1.0011871715906637,1.0011871715906637,0.9924446314171789,0.0011775031225976784,1.0,знак совпадает
10,19,канал[10],канал[19],-0.1436054831882414,-0.1367009567009567,-0.006904526487284707,0.006904526487284707,1.0505082528602112,1.0505082528602112,0.14015321994459906,0.006904526487284707,1.0,знак совпадает
11,12,канал[11],канал[12],0.9971852860420559,0.9966613326613327,0.0005239533807231966,0.0005239533807231966,1.0005257085466777,1.0005257085466777,0.9969233093516943,0.0005239533807231966,1.0,знак совпадает
11,13,канал[11],канал[13],0.9973708379987115,0.996870396870397,0.0005004411283144883,0.0005004411283144883,1.0005020122273522,1.0005020122273522,0.9971206174345543,0.0005004411283144883,1.0,знак совпадает
11,14,канал[11],канал[14],0.9970745138356821,0.9964804204804204,0.0005940933552617267,0.0005940933552617267,1.0005961916993564,1.0005961916993564,0.9967774671580513,0.0005940933552617267,1.0,знак совпадает
11,15,канал[11],канал[15],0.9978466457446168,0.9973443373443374,0.0005023084002794276,0.0005023084002794276,1.0005036459139247,1.0005036459139247,0.9975954915444771,0.0005023084002794276,1.0,знак совпадает
11,16,канал[11],канал[16],0.9931875037887511,0.9924085404085405,0.0007789633802105511,0.0007789633802105511,1.0007849220844975,1.0007849220844975,0.9927980220986459,0.0007789633802105511,1.0,знак совпадает
11,17,канал[11],канал[17],0.9928449310773279,0.9917248757248758,0.0011200553524520762,0.0011200553524520762,1.0011294012884706,1.0011294012884706,0.9922849034011019,0.0011200553524520762,1.0,знак совпадает
11,18,канал[11],канал[18],0.9930496610301145,0.9917499077499078,0.0012997532802067058,0.0012997532802067058,1.0013105655670345,1.0013105655670345,0.9923997843900112,0.0012997532802067058,1.0,знак совпадает
11,19,канал[11],канал[19],-0.12566975667456665,-0.11862958662958663,-0.007040170044980018,0.007040170044980018,1.0593458195800893,1.0593458195800893,0.12214967165207663,0.007040170044980018,1.0,знак совпадает
12,13,канал[12],канал[13],0.996858316857116,0.9963206763206766,0.0005376405364394543,0.0005376405364394543,1.0005396259951413,1.0005396259951413,0.9965894965888963,0.0005376405364394543,1.0,знак совпадает
12,14,канал[12],канал[14],0.9971990139215263,0.9967094047094047,0.0004896092121216,0.0004896092121216,1.000491225636889,1.000491225636889,0.9969542093154655,0.0004896092121216,1.0,знак совпадает
12,15,канал[12],канал[15],0.9969945940248343,0.9963466683466684,0.0006479256781658504,0.0006479256781658504,1.0006503014450192,1.0006503014450192,0.9966706311857514,0.0006479256781658504,1.0,знак совпадает
12,16,канал[12],канал[16],0.9928364237558612,0.9920923040923042,0.0007441196635570302,0.0007441196635570302,1.0007500508374954,1.0007500508374954,0.9924643639240827,0.0007441196635570302,1.0,знак совпадает
12,17,канал[12],канал[17],0.9926706069363166,0.9914389634389633,0.0012316434973532742,0.0012316434973532742,1.001242278690643,1.001242278690643,0.99205478518764,0.0012316434973532742,1.0,знак совпадает
12,18,канал[12],канал[18],0.9930656239945995,0.9920938160938162,0.000971807900783328,0.000971807900783328,1.0009795524223803,1.0009795524223803,0.9925797200442079,0.000971807900783328,1.0,знак совпадает
12,19,канал[12],канал[19],-0.13160200258302152,-0.12452215652215655,-0.007079846060864967,0.007079846060864967,1.0568561150770404,1.0568561150770404,0.12806207955258903,0.007079846060864967,1.0,знак совпадает
13,14,канал[13],канал[14],0.9965250992159776,0.9960924000924002,0.00043269912357746243,0.00043269912357746243,1.0004343965715805,1.0004343965715805,0.9963087496541889,0.00043269912357746243,1.0,знак совпадает
13,15,канал[13],канал[15],0.9975311640065829,0.996996108996109,0.000535055010473906,0.000535055010473906,1.0005366670999476,1.0005366670999476,0.997263636501346,0.000535055010473906,1.0,знак совпадает
13,16,канал[13],канал[16],0.9922744007324721,0.9913799353799355,0.0008944653525365664,0.0008944653525365664,1.0009022427432868,1.0009022427432868,0.9918271680562039,0.0008944653525365664,1.0,знак совпадает
13,17,канал[13],канал[17],0.9932903084044483,0.9923750483750486,0.0009152600293996782,0.0009152600293996782,1.000922292464828,1.000922292464828,0.9928326783897485,0.0009152600293996782,1.0,знак совпадает
13,18,канал[13],канал[18],0.9925797766765386,0.9916543156543156,0.0009254610222230175,0.0009254610222230175,1.0009332496290428,1.0009332496290428,0.9921170461654272,0.0009254610222230175,1.0,знак совпадает
13,19,канал[13],канал[19],-0.12976509783268061,-0.1206833046833047,-0.009081793149375919,0.009081793149375919,1.0752531029309167,1.0752531029309167,0.12522420125799266,0.009081793149375919,1.0,знак совпадает
14,15,канал[14],канал[15],0.9969183536730021,0.9964026484026485,0.0005157052703536058,0.0005157052703536058,1.0005175671413362,1.0005175671413362,0.9966605010378253,0.0005157052703536058,1.0,знак совпадает
14,16,канал[14],канал[16],0.9927417775213927,0.9915973155973157,0.0011444619240770226,0.0011444619240770226,1.0011541599660216,1.0011541599660216,0.9921695465593542,0.0011444619240770226,1.0,знак совпадает
14,17,канал[14],канал[17],0.9927022160794231,0.9916680796680798,0.0010341364113433116,0.0010341364113433116,1.0010428251473915,1.0010428251473915,0.9921851478737514,0.0010341364113433116,1.0,знак совпадает
14,18,канал[14],канал[18],0.9928080137986811,0.9915879675879677,0.0012200462107133658,0.0012200462107133658,1.001230396344644,1.001230396344644,0.9921979906933245,0.0012200462107133658,1.0,знак совпадает
14,19,канал[14],канал[19],-0.1318502486547415,-0.12449060849060851,-0.007359640164132972,0.007359640164132972,1.0591180351141762,1.0591180351141762,0.128170428572675,0.007359640164132972,1.0,знак совпадает
15,16,канал[15],канал[16],0.9926905954572582,0.9916382476382476,0.0010523478190106461,0.0010523478190106461,1.0010612214903136,1.0010612214903136,0.992164421547753,0.0010523478190106461,1.0,знак совпадает
15,17,канал[15],канал[17],0.9937554250776237,0.9927566487566487,0.0009987763209750034,0.0009987763209750034,1.0010060635929519,1.0010060635929519,0.9932560369171362,0.0009987763209750034,1.0,знак совпадает
15,18,канал[15],канал[18],0.9928627978058117,0.9915651435651436,0.001297654240668078,0.001297654240668078,1.0013086928772046,1.0013086928772046,0.9922139706854776,0.001297654240668078,1.0,знак совпадает
15,19,канал[15],канал[19],-0.12531874864162357,-0.11808076608076609,-0.0072379825608574755,0.0072379825608574755,1.0612968801024443,1.0612968801024443,0.12169975736119483,0.0072379825608574755,1.0,знак совпадает
16,17,канал[16],канал[17],0.9797431532626908,0.9776880656880658,0.0020550875746250252,0.0020550875746250252,1.0021019869698202,1.0021019869698202,0.9787156094753783,0.0020550875746250252,1.0,знак совпадает
16,18,канал[16],канал[18],0.9971824430450618,0.9964581004581005,0.0007243425869613018,0.0007243425869613018,1.0007269172548532,1.0007269172548532,0.996820271751581,0.0007243425869613018,1.0,знак совпадает
16,19,канал[16],канал[19],-0.13223352509271225,-0.11949469149469151,-0.012738833598020735,0.012738833598020735,1.1066058536883763,1.1066058536883763,0.12586410829370187,0.012738833598020735,1.0,знак совпадает
17,18,канал[17],канал[18],0.9801281392942318,0.9774575214575215,0.0026706178367102984,0.0026706178367102984,1.002732208590229,1.002732208590229,0.9787928303758766,0.0026706178367102984,1.0,знак совпадает
17,19,канал[17],канал[19],-0.13641197895125332,-0.12951459351459352,-0.0068973854366597975,0.0068973854366597975,1.0532556621573508,1.0532556621573508,0.13296328623292342,0.0068973854366597975,1.0,знак совпадает
18,19,канал[18],канал[19],-0.12874630789529917,-0.11797871797871799,-0.01076758991658118,0.01076758991658118,1.0912672226063986,1.0912672226063986,0.12336251293700859,0.01076758991658118,1.0,знак совпадает
