канал,канал[0],канал[1],канал[2],канал[3],канал[4],канал[5],канал[6],канал[7],канал[8],канал[9],канал[10],канал[11],канал[12],канал[13],канал[14],канал[15],канал[16],канал[17],канал[18],канал[19]
канал[0],0.0,0.0009211232419720217,0.0008635940821734023,0.003312105777851529,0.0009373379278058147,0.0009853398195462937,0.0007709213335459486,0.0007734154951065664,0.0010720065542214607,0.0006136523710156272,0.0012734051001170865,0.0010535942221243655,0.0008103119440772133,0.0010308262383907918,0.0010330293472159413,0.0008050049914799517,0.0032847860999923872,0.0016480403011998046,0.003390230927061033,-6.087212399960573e-05
канал[1],0.0009211232419720217,-1.1102230246251565e-16,0.0012629510670992827,-0.0010322447617515593,0.0008841508110206675,0.0007475336626762141,0.0008355047105185198,0.0008315757204132579,0.0009396997758147618,0.0008253854954557438,0.0012941240535263576,0.0010103929383504795,0.0008702187489992852,0.0010003162151384082,0.0007207431557633148,0.0009839986488082708,0.0028954407240795454,0.002140200170160589,0.0029993923850047954,0.0006201761432295533
канал[2],0.0008635940821734023,0.0012629510670993938,0.0,0.0013738683091307352,0.0012167879166986584,0.0011533239492776959,0.0010907448535621977,0.0007083278614773425,0.0008442513296149645,0.0011062813672044758,0.00122406264073327,0.0011476601313573642,0.0006580078486058127,0.001113089214070384,0.0011629189655461003,0.0007129045951327351,0.002916461800834491,0.0021723686020900246,0.0033399040584491946,-0.0007127770571031117
канал[3],0.003312105777851522,-0.0010322447617515593,0.0013738683091307352,0.0,0.0014692926316867486,-0.00044887166555981906,0.0032229819481646924,-0.0017374573691012404,-0.0001597519822870222,-5.932002418999188e-05,0.002615889550040315,-0.00040092917916477455,0.00035434918769052665,0.0010497965095043818,0.0013417821974654534,0.0006829825965726163,0.005414205651966146,-0.0007676885135301376,0.004551996666229907,0.02491183279386039
канал[4],0.0009373379278058147,0.0008841508110205565,0.0012167879166987694,0.0014692926316867555,0.0,0.00076880889196973,0.0007531765719037686,0.0007425117515178492,0.0008330641495659652,0.0008696118410959075,0.0010604101299590551,0.0009975773487572726,0.0007252071998391507,0.0011280471371116763,0.000821047755805937,0.001071933494853683,0.0030098670494592694,0.002022149910302473,0.00301379489627851,0.0007620943540043446
канал[5],0.0009853398195464047,0.0007475336626762141,0.0011533239492775849,-0.00044887166555981906,0.00076880889196973,-1.1102230246251565e-16,0.0009969061215785446,0.0005008299297108998,0.0006962782726227523,0.0004025599639274624,0.0010560980335461156,0.0008501861454864867,0.0008514250372247956,0.0007719384407764984,0.0007263590171163736,0.0004892528839667287,0.0033442368719771576,0.0015331698532868865,0.003168674020004092,-0.00029574945183077905
канал[6],0.0007709213335459486,0.0008355047105184088,0.0010907448535620867,0.0032229819481646924,0.0007531765719037686,0.0009969061215786557,0.0,0.0007439948942188357,0.0008579489482882785,0.0007506049476250221,0.0009274152767481114,0.0006836080467372829,0.0006387783944946657,0.0005982637705108651,0.0005568885764734022,0.0008338226901780654,0.0027015563086270067,0.001850172879444889,0.0031677699190494346,0.0010546406940634412
канал[7],0.0007734154951065664,0.0008315757204132579,0.0007083278614773425,-0.0017374573691012404,0.0007425117515177382,0.0005008299297108998,0.0007439948942188357,-1.1102230246251565e-16,0.0007042853210192934,0.0006528400072639551,0.0009532638805178628,0.0008174723869025513,0.0006669758311745877,0.0008089521582782533,0.0006864647465230078,0.0006886200125353348,0.002480240207571649,0.0020820276817732353,0.002629353856535621,-0.0008624691628197068
канал[8],0.0010720065542213497,0.0009396997758147618,0.0008442513296149645,-0.0001597519822870222,0.0008330641495659652,0.0006962782726226413,0.0008579489482882785,0.0007042853210192934,-1.1102230246251565e-16,0.0006686303136891336,0.0011087422469822084,0.0008741264901979129,0.0005278787301261634,0.0009647903407290492,0.0010058666984720244,0.001022432545875085,0.003029832369118135,0.0018644219374188697,0.0034159099363622047,0.0006464626584979372
канал[9],0.0006136523710155162,0.0008253854954558548,0.0011062813672043648,-5.932002418999188e-05,0.0008696118410957965,0.0004025599639274624,0.0007506049476251331,0.0006528400072639551,0.0006686303136892446,-1.1102230246251565e-16,0.0011419912333231474,0.0006457538570097121,0.0009692713140171394,0.0006430232534362368,0.0009699327539040015,0.0008603955608240677,0.0026612483675640952,0.0015804150844533904,0.0029439908746760057,-0.000911087947042255
канал[10],0.0012734051001170865,0.0012941240535264686,0.001224062640733381,0.002615889550040315,0.0010604101299590551,0.0010560980335462267,0.0009274152767481114,0.0009532638805177518,0.0011087422469822084,0.0011419912333230364,0.0,0.001053001096820716,0.0010031689457611348,0.0009656697129686309,0.0008211360698445747,0.000989219711827083,0.0023454136988863006,0.002440111886283458,0.0028999963352352998,-0.0017096703610491731
